epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,1596.53,0.33098,0.43776,1.00008,0.9426,0.94788,0.95872,0.93084,0.27726,0.20443,0.94555,0.005974,0.005974,0.005974
124,1992.87,0.32916,0.43731,0.99938,0.94186,0.94851,0.959,0.93085,0.27731,0.20441,0.94552,0.005941,0.005941,0.005941
125,2390.12,0.32988,0.43847,0.99863,0.94161,0.94765,0.95922,0.93105,0.27711,0.20442,0.94575,0.005908,0.005908,0.005908
126,2786.69,0.33125,0.43437,1.00036,0.93598,0.95392,0.95891,0.9309,0.2773,0.20474,0.94588,0.005875,0.005875,0.005875
127,3183.08,0.32804,0.43061,0.99722,0.93588,0.95349,0.95881,0.93073,0.27734,0.20487,0.94609,0.005842,0.005842,0.005842
128,3580.2,0.32854,0.43455,0.99975,0.93737,0.9527,0.95881,0.93063,0.27716,0.20477,0.94637,0.005809,0.005809,0.005809
129,3979.34,0.32993,0.43541,0.99937,0.9363,0.9532,0.95863,0.9305,0.27701,0.20476,0.94662,0.005776,0.005776,0.005776
130,4376,0.32776,0.42872,0.99832,0.93564,0.95281,0.95873,0.93034,0.27694,0.20496,0.94672,0.005743,0.005743,0.005743
131,4775.29,0.32717,0.4299,0.99806,0.93542,0.95312,0.95852,0.93008,0.27687,0.2053,0.94687,0.00571,0.00571,0.00571
132,5172.87,0.32688,0.42795,0.99796,0.93566,0.95322,0.95847,0.92984,0.277,0.2055,0.94713,0.005677,0.005677,0.005677
133,5569.26,0.32721,0.4298,0.99843,0.93812,0.95125,0.95767,0.9291,0.27735,0.20606,0.94736,0.005644,0.005644,0.005644
134,5966.53,0.32575,0.42619,0.99653,0.93888,0.95062,0.9573,0.92867,0.27732,0.20623,0.94745,0.005611,0.005611,0.005611
135,6362.72,0.32624,0.42883,0.99767,0.93862,0.95014,0.95682,0.92833,0.2774,0.20644,0.94748,0.005578,0.005578,0.005578
136,6758.86,0.32842,0.42536,0.99835,0.9406,0.94774,0.95647,0.92789,0.27733,0.20724,0.94766,0.005545,0.005545,0.005545
137,7155.77,0.32657,0.42849,0.99984,0.94163,0.94682,0.95666,0.92806,0.27732,0.20708,0.94781,0.005512,0.005512,0.005512
138,7552.59,0.32629,0.42845,0.99719,0.93708,0.94995,0.95656,0.92786,0.27742,0.2077,0.94808,0.005479,0.005479,0.005479
139,7949.33,0.32541,0.42384,0.9971,0.93791,0.94973,0.95665,0.92798,0.27725,0.20787,0.9482,0.005446,0.005446,0.005446
140,8349.71,0.3256,0.42226,0.9981,0.94022,0.94835,0.95684,0.92819,0.27706,0.20729,0.94823,0.005413,0.005413,0.005413
141,8748.45,0.32649,0.42214,0.99812,0.94166,0.94746,0.95718,0.92869,0.27687,0.20736,0.94809,0.00538,0.00538,0.00538
142,9145.01,0.32411,0.41619,0.99629,0.94144,0.94704,0.95753,0.92882,0.27671,0.20709,0.94795,0.005347,0.005347,0.005347
143,9541.26,0.32548,0.42292,0.99713,0.94175,0.94457,0.95723,0.92859,0.27618,0.20687,0.94802,0.005314,0.005314,0.005314
144,9937.96,0.32534,0.42092,0.99779,0.93713,0.94924,0.95704,0.92844,0.27602,0.20697,0.94804,0.005281,0.005281,0.005281
145,10334.7,0.32475,0.41706,0.99731,0.93731,0.94982,0.95703,0.92836,0.27582,0.20656,0.94794,0.005248,0.005248,0.005248
146,10738.5,0.3225,0.41406,0.99632,0.93694,0.95049,0.95714,0.92876,0.27584,0.20635,0.94791,0.005215,0.005215,0.005215
147,11140,0.3234,0.41651,0.99627,0.93653,0.9518,0.95701,0.92856,0.2759,0.20645,0.94817,0.005182,0.005182,0.005182
148,11537.2,0.32431,0.41309,0.99692,0.9369,0.951,0.95657,0.92825,0.27586,0.20628,0.9483,0.005149,0.005149,0.005149
149,11937.5,0.32497,0.41657,0.99822,0.93608,0.95064,0.95673,0.92858,0.27551,0.20587,0.94832,0.005116,0.005116,0.005116
150,12336.3,0.32188,0.41256,0.99681,0.93575,0.94976,0.95709,0.92879,0.27531,0.20599,0.94834,0.005083,0.005083,0.005083
151,12732.7,0.3205,0.41372,0.99604,0.93499,0.94962,0.95722,0.92897,0.27545,0.20575,0.94834,0.00505,0.00505,0.00505
152,13129.6,0.32162,0.40864,0.99542,0.92965,0.95583,0.95793,0.92986,0.27544,0.20529,0.94816,0.005017,0.005017,0.005017
153,13529.9,0.32255,0.40902,0.99665,0.93015,0.95545,0.95835,0.93013,0.27519,0.20494,0.94783,0.004984,0.004984,0.004984
154,13929.3,0.32211,0.41096,0.99632,0.9292,0.95647,0.95858,0.9302,0.27522,0.20459,0.94764,0.004951,0.004951,0.004951
155,14326.8,0.32152,0.41037,0.99682,0.9303,0.95624,0.95874,0.93054,0.27531,0.20389,0.9478,0.004918,0.004918,0.004918
156,14725.1,0.32213,0.41027,0.99835,0.9307,0.95638,0.95898,0.93063,0.27548,0.20394,0.94789,0.004885,0.004885,0.004885
157,15123.3,0.32137,0.40761,0.99456,0.93012,0.95539,0.95858,0.93012,0.27568,0.20407,0.948,0.004852,0.004852,0.004852
158,15524,0.32105,0.40547,0.99546,0.93229,0.95314,0.95886,0.93034,0.27558,0.20415,0.9479,0.004819,0.004819,0.004819
159,15924.2,0.31992,0.40531,0.99555,0.94364,0.94167,0.95916,0.93073,0.27543,0.20406,0.94785,0.004786,0.004786,0.004786
160,16321.5,0.31878,0.40095,0.99463,0.94396,0.94092,0.95927,0.93087,0.27553,0.20405,0.94801,0.004753,0.004753,0.004753
161,16718.4,0.32081,0.40236,0.99654,0.94388,0.94166,0.9594,0.93123,0.27522,0.20399,0.94789,0.00472,0.00472,0.00472
162,17114.8,0.31842,0.39898,0.99546,0.94508,0.94079,0.9596,0.93151,0.27499,0.20392,0.94787,0.004687,0.004687,0.004687
163,17511.6,0.31738,0.40143,0.99611,0.94543,0.94031,0.95922,0.93134,0.2749,0.20372,0.94803,0.004654,0.004654,0.004654
164,17945.5,0.31994,0.40182,0.99562,0.94491,0.94191,0.95969,0.93189,0.27486,0.20348,0.94813,0.004621,0.004621,0.004621
165,18389.9,0.31962,0.40014,0.99545,0.94516,0.94257,0.96051,0.93256,0.2749,0.20295,0.94814,0.004588,0.004588,0.004588
166,18809,0.31896,0.39955,0.99563,0.94629,0.9422,0.96135,0.93335,0.27499,0.20293,0.94826,0.004555,0.004555,0.004555
167,19248.2,0.31728,0.39794,0.99449,0.94437,0.94362,0.9617,0.93325,0.27489,0.20335,0.94833,0.004522,0.004522,0.004522
168,19706.2,0.31768,0.3976,0.99394,0.94601,0.94122,0.96118,0.93304,0.27461,0.20351,0.94829,0.004489,0.004489,0.004489
